331 9014967 8168704 7673587
332 8765924 8081416 7835867
333 8557222 7910215 7782101
334 8266871 7522339 7647376
335 8014073 7227980 7689685
336 7632300 6838689 7763964
337 7386767 6713108 7738120
338 7116916 6310942 7605751
339 6817723 5885853 7568479
340 6718135 5686171 7441858
341 6897719 5835881 7347871
342 6902931 5799071 7329113
343 7087778 6018008 7515079
344 7061637 6193400 7596461
345 7592750 6564570 7378638
346 8189085 7219601 7557598
347 8329501 7545210 7743429
348 8823045 8023539 7600879
349 9182624 8196304 7485947
350 9248381 8258095 7598394
351 9113444 8107142 7480996
352 9040574 7770492 7097430
353 8675527 7578517 7435133
354 8374245 7504944 7729391
355 8214864 7355100 7634495
356 7622706 6971780 7767711
357 7209713 6300804 7586299
358 7224180 5980946 7289844
359 6856564 5876412 7392706
360 6856871 5925084 7512575
361 6784809 5947287 7720403
362 7015461 5968677 7435206
363 7224830 6156122 7348228
364 7339948 6253841 7388439
365 7477310 6456647 7485311
366 8105694 6928831 7247781
367 8877730 7710261 7245814
368 9108317 7900995 7312906
369 8990317 7930610 7517227
370 9051175 8138530 7531333
371 8786363 8149944 7830814
372 8861348 8263937 7913717
373 8719375 7933517 7715086
374 8077295 7285881 7615256
375 7773365 6866772 7569693
376 7279071 6303509 7555497
377 7293932 6382475 7594480
378 7194630 6351405 7524245
379 7100105 6143843 7495000
380 7088806 5983404 7433722
381 7166808 5981085 7198749
382 6904655 5718346 7257156
383 6909966 5923442 7573564
384 7395835 6338993 7370081
385 7477340 6722868 7617144
386 7843480 7115979 7685638
387 8404943 7366461 7478068
388 8973898 7800982 7281502
389 9230108 7953718 7172048
390 9270826 8229716 7469019
391 9147824 8050577 7502963
392 8918267 8047379 7604108
393 8609976 7844145 7723620
394 8334614 7592153 7811375
395 8080718 7388925 7792695
396 7476986 6886938 7866452
397 7303471 6653414 7833744
398 7126463 6141325 7553902
399 6843754 5781610 7405478
400 6679178 5809617 7536723
401 6973032 6110469 7659718
402 7114564 6005255 7365727
403 7249139 5991773 7152817
404 7481640 6271018 7166445
405 7830159 6564927 7277460
406 8339647 7186616 7303769
407 8557388 7474992 7284536
408 8866166 7713987 7307823
409 9131099 8108595 7505632
410 9117895 8177041 7531030
411 8967200 8156092 7616722
412 8812333 8101827 7836310
413 8650427 7862545 7772581
414 8268317 7397274 7577500
415 7932224 7227781 7699879
416 7674319 6665137 7554481
417 7419346 6385702 7510718
418 7078963 6169165 7484156
419 7042534 5881927 7390483
420 7021785 5894520 7456609
421 7043315 5948353 7366225
422 7042729 5957687 7256835
423 7296519 6047335 7222357
424 7621090 6346841 7267742
425 7850483 6691673 7235738
426 8276391 7108840 7274610
427 8525834 7343180 7350898
428 8872381 7600664 7214813
429 9026801 7814904 7206424
430 9048179 8065838 7546801
431 8946786 7972631 7534525
432 9065258 8021829 7389704
433 8982999 7907372 7335918
434 8614102 7367710 7241229
435 8243185 6805331 7116657
436 7858322 6439080 7038368
437 7503946 6013700 6974724
438 7484725 5766647 6950932
439 7378756 5737742 6872225
440 7464122 5936283 6910880
441 7529908 6081695 7023714
442 7649921 6189602 7100490
443 7807854 6392324 7026258
444 8228249 6937256 7126381
445 8498228 7351264 7367847
446 8991152 8129248 7642459
447 9349529 8665659 7690346
448 9728525 9334190 8060725
449 9957813 9822901 8389356
450 10272325 10433698 8631102
451 10359959 10792396 8879823
452 10470159 11159600 9147770
453 10537570 11281102 9266393
454 10036283 10950948 9411201
455 9566320 10440557 9273751
456 9071746 9990768 9422955
457 8844178 9893941 9553734
458 9074196 10048378 9373237
459 8735866 9965654 9691698
460 8472000 9847903 9967145
461 8390067 9934155 10043217
462 8287901 9793783 9879581
463 8157513 9594522 9921226
464 8189237 9524563 9911697
465 8146172 9411409 9752294
466 8560512 9581712 9379942
467 9086310 9722565 9145627
468 9102655 9815779 9278990
469 8992732 9827936 9206027
470 8507989 9478224 9490290
471 7816580 9070586 9771414
472 7907208 9189905 9771713
473 7922168 9183217 9629125
474 7538750 8822428 9785844
475 7430399 8774517 9899332
476 7159369 8493108 9736696
477 6967876 8132221 9581347
478 6704579 7357647 9215815
479 6372767 6747809 8837199
480 6320173 6435547 8558525
481 6468202 6693003 8650374
482 6653638 6609649 8520479
483 7018307 7017501 8441489
484 7471983 7360669 8242621
485 7354750 7211905 8376738
486 7900174 7831175 8462773
487 8364238 8420755 8500020
488 8446039 8718131 8663322
489 8724549 9023809 8821757
490 8874171 9309418 8946424
491 8938497 9394479 8874799
492 8926844 9447135 8946363
493 8852089 9131974 8793347
494 8277774 8435970 8656051
495 7867092 8070573 8592655
496 7581270 7627790 8526122
497 7628473 7183355 8116212
498 7211570 7023192 8261820
499 6967632 6966033 8374496
500 6906341 6757517 8378821
501 7047202 6628855 8069634
502 7293287 6495072 7575330
503 7506465 6572614 7453885
504 7763392 6855202 7663809
505 7954493 7245963 7804710
506 8431113 7822543 7792720
507 8697602 8245235 8091713
508 8867461 8457015 8142568
509 9078118 8508699 7920775
510 9147688 8462464 7690390
511 9039200 8205129 7677394
512 9077829 8052750 7525248
513 8923320 8033126 7552192
514 8461866 7797102 7818333
515 7977682 7482657 8030009
516 7812820 7232736 7925930
517 7435455 6912949 7885956
518 7269509 6589675 7828481
519 7201216 6404557 7704259
520 6877583 6088117 7689764
521 7018872 6222498 7589691
522 7282799 6227648 7421432
523 7426113 6487760 7558467
524 7778984 6755114 7451666
525 8084550 7138153 7486495
526 8743187 7735097 7552577
527 8955786 7989643 7532110
528 9271848 8324491 7460894
529 9449813 8422489 7483855
530 9336407 8566754 7768062
531 9114064 8498843 7895016
532 9159158 8648043 7973103
533 8763919 8078974 7825375
534 8793176 7793332 7529117
535 8334699 7550086 7712948
536 8016946 7335974 7720405
537 7876856 6973887 7717869
538 7340710 6629095 7775875
539 7130616 6181653 7469860
540 7059279 5899496 7292689
541 7001906 6094374 7614569
542 7293341 6357743 7448818
543 7668544 6644815 7424323
544 8014692 6798357 7256672
545 8114448 6974257 7391871
546 8760610 7707990 7359645
547 8969400 8176000 7618792
548 9124392 8137984 7553896
549 9395696 8368713 7453677
550 9496127 8587144 7540496
551 9312259 8327643 7508726
552 9218709 8310222 7660365
553 9090140 8271695 7677679
554 8802186 8194049 7826984
555 8472126 7819378 7852097
556 8127714 7176909 7626361
557 7980339 7147485 7633204
558 7680602 6811885 7589261
559 7291284 6359751 7575191
560 7044753 6167577 7606399
561 7104037 6343846 7655963
562 7253430 6404699 7564575
563 7409005 6498770 7626340
564 7686489 6838000 7639932
565 7840960 7174668 7693043
566 8643818 7688248 7549413
567 8926316 7975161 7576752
568 9177295 8287320 7508259
569 9370798 8584271 7645594
570 9305690 8657538 7931887
571 9218351 8523540 7872425
572 9310249 8642436 7738989
573 9151541 8533727 7836691
574 8816668 8110852 7861773
575 8642497 7807927 7703540
576 8131023 7344533 7648312
577 7828211 7024629 7713408
578 7571547 6871195 7830102
579 7218658 6463361 7705042
580 7138800 6276114 7557876
581 7423369 6416235 7487575
582 7437734 6412790 7434096
583 7788325 6789059 7424935
584 7987235 7137881 7615691
585 8193009 7184200 7551407
586 8630621 7708747 7543634
587 8992743 8052593 7440478
588 9372515 8327830 7437752
589 9691387 8532962 7393294
590 9660628 8748717 7549861
591 9490808 8793543 7744973
592 9302961 8606546 7908653
593 9024483 8303258 7790287
594 9017136 8053378 7468347
595 8771182 7972212 7687338
596 8291130 7393325 7708212
597 7884963 7200163 7790347
598 7664428 7065089 7843921
599 7488457 6800861 7824890
600 7442980 6529021 7675786
601 7404050 6547614 7614242
602 7467616 6686403 7637274
603 7698121 6767649 7572501
604 8056315 7032255 7496399
605 8480709 7506098 7393332
606 9201229 8055290 7285390
607 9387635 8299953 7447082
608 9592801 8622504 7514702
609 9650261 8973319 7747100
610 9628170 9030724 7894613
611 9497502 9019259 8100000
612 9347024 8962095 8002094
613 9395708 8806547 7854343
614 9130373 8527432 7924905
615 8976412 8101993 7655192
616 8576912 7687850 7544154
617 8139103 7352568 7709329
618 7949357 7068956 7686665
619 7689662 6765721 7558572
620 7498600 6633447 7603241
621 7689055 6826899 7641966
622 7958818 6827811 7375913
623 8364798 7285213 7332837
624 8405073 7566372 7565229
625 8643569 7669414 7569072
626 9181708 8260603 7588213
627 9463447 8712412 7630530
628 9730724 8906465 7637066
629 9798838 9007270 7759197
630 9654410 9095997 7868645
631 9626805 9087839 7885082
632 9815372 9281569 7940056
633 9628402 8825973 7750212
634 9313626 8650760 7820683
635 9100660 8576318 7900321
636 8516698 7929314 7939459
637 8314743 7621397 7800622
638 8053733 7458798 7847903
639 7881811 7349101 7935619
640 8056508 7479551 7945019
641 8155977 7456108 7804996
642 7901536 7308727 7794469
643 8005400 7424109 7892604
644 8413513 7694960 7801073
645 8778620 8081638 7693451
646 9343368 8473753 7592480
647 9652474 8557891 7418091
648 9783967 8788628 7526372
649 9969366 9506762 7955658
650 9953836 9669874 8208650
651 9999391 9821541 8362107
652 9943823 9762109 8275559
653 9829069 9533641 8094728
654 9353176 8961058 8077107
655 9103601 8491575 7892711
656 8732987 8145159 7818816
657 8649763 8112033 7926270
658 8476878 7890622 7961158
659 8309127 7719682 7896450
660 8252477 7584143 7734961
661 8303532 7623111 7793888
662 8146333 7588077 7976191
663 8464823 7704592 7687049
664 8797282 7995412 7574868
665 9237670 8348407 7625910
666 9617875 8874201 7788800
667 10019339 9384459 7782359
668 10278320 9568428 7766417
669 10432645 9779215 7890596
670 10429848 9833350 7896884
671 10387223 9814649 7787317
672 10330673 9798539 7964823
673 9971578 9687080 8282502
674 9550355 9446971 8339191
675 9525743 8950859 7882517
676 9084786 8392130 7895161
677 8876111 8234132 7897196
678 8663258 8024280 7812951
679 8369550 7742194 7792129
680 8358266 7571780 7738934
681 8321797 7519999 7723264
682 8435321 7587059 7582436
683 8542581 7733812 7709639
684 8725905 8016215 7822172
685 9188818 8492565 7780487
686 9491734 8865255 7767132
687 9745460 8988554 7704012
688 10159393 9373546 7721584
689 10524748 9949096 7889984
690 10500143 10240785 8204290
691 10528515 10017094 8067152
692 10474921 10097652 8177060
693 10034102 9854643 8272173
694 9669838 9417479 8183070
695 9534548 9128773 8141763
696 9217195 8668786 7990277
697 8737751 8361114 8077110
698 8234791 7981701 8240915
699 7965148 7550132 8115254
700 7834195 7538700 8134228
701 7896505 7475299 7960828
702 8281782 7575768 7729086
703 8674929 7687266 7508710
704 8725448 7795759 7525642
705 8989346 8128962 7526303
706 9543422 8532469 7511578
707 9717981 8757498 7589176
708 10012246 9327553 7713250
709 10282930 9777606 8061987
710 10208448 9693261 8047899
711 9959569 9405228 7892044
712 9917811 9432630 7951721
713 9782448 9489476 8267101
714 9592323 9079504 8008566
715 9247923 8626268 7865144
716 8569483 8015003 7949488
717 8238422 7478542 7821692
718 7981711 7024652 7552569
719 7751658 6899510 7576199
720 7634060 6965432 7828335
721 7653742 6907018 7777286
722 7644158 6788351 7584969
723 7867933 7113130 7647885
724 8002598 7226034 7708384
725 8375219 7421333 7535722
726 8789725 7886648 7463332
727 8975874 8183188 7640104
728 9269058 8393315 7622385
729 9534364 8653346 7610780
730 9505094 8833547 7729578
731 9365456 8726220 7893983
732 9404605 8703295 7845661
733 9131517 8479696 7855676
734 8773814 8127465 7797054
735 8543190 7769231 7776241
736 8224338 7406291 7767860
737 7997207 7190025 7624935
738 7710554 6976055 7765195
739 7309612 6640727 7872304
740 7083499 6328348 7732720
741 7239165 6349333 7532171
742 7381916 6392330 7519928
743 7585083 6655545 7617725
744 7828887 6873524 7500236
745 8073520 7115076 7425020
746 8600503 7603870 7497737
747 8862467 7887688 7488845
748 9036826 8213757 7566390
749 9431653 8596648 7570992
750 9304136 8572479 7796385
751 9112749 8530906 7894087
752 9225516 8608164 7786503
753 9166486 8362814 7692071
754 8892825 8021103 7707197
755 8526509 7847894 7798934
756 7921722 7194059 7782508
757 7650738 6924382 7804095
758 7552524 6679661 7677095
759 7259427 6413067 7558917
760 7195765 6270027 7557400
761 7160717 6038804 7451815
762 7282812 6126127 7286294
763 7487025 6525408 7374004
764 7831732 6886383 7515934
765 8142427 7084848 7476304
766 8409146 7627924 7625914
767 8520990 7961162 7793236
768 8989230 8222395 7753160
769 9189508 8535113 7853534
770 9244880 8579601 7726011
771 9298787 8384611 7529407
772 9184048 8523009 7885670
773 8858338 8276041 7893343
774 8458368 7915584 7897269
775 8381864 7668742 7768614
776 8005339 7083393 7614904
777 7651206 6970628 7791129
778 7490073 6684491 7580232
779 7383390 6266119 7447931
780 7244803 6118580 7420204
781 7242352 6286075 7387955
782 7221703 6185894 7481684
783 7439916 6545225 7617298
784 7836530 6787455 7409669
785 8050221 7113594 7468054
786 8607229 7628777 7528867
787 8790072 7855819 7604769
788 9107556 7987615 7299132
789 9247848 8255989 7471666
790 9333770 8343312 7540774
791 9032895 8213134 7720212
792 9046529 8421785 7852268
793 8930986 8277146 7822126
794 8663960 7999122 7865565
795 8593881 7914243 7819291
796 8208279 7592571 7865176
797 7971184 7200888 7726838
798 7697981 6877260 7770698
799 6991498 6369655 7871434
800 6992135 6280930 7751075
801 7243159 6463800 7740222
802 7360272 6359936 7487775
803 7437122 6319868 7274970
804 7678307 6506699 7300021
805 8017660 7028886 7538697
806 8722312 7801103 7578644
807 8876366 8104913 7574926
808 9236137 8249088 7497355
809 9252940 8268489 7535111
810 9206899 8325316 7599582
811 9260544 8672797 7844031
812 8975097 8439604 7975119
813 8858649 8103358 7787338
814 8770516 8228401 7879607
815 8254741 7827733 8053626
816 7676593 7078530 7925720
817 7792549 6912114 7593454
818 7594532 6640538 7437491
819 7232338 6215938 7588849
820 6838028 6212611 7928229
821 6974872 6371076 7875192
822 7347649 6630619 7619676
823 7662647 6713556 7550465
824 7918571 6739019 7324197
825 8325822 6761294 6827195
826 8771908 7454247 7165004
827 8925547 7877759 7483689
828 9300070 8295098 7478902
829 9317726 8346539 7419766
830 9427433 8427806 7486750
831 9516280 8463293 7477784
832 9198025 8303140 7545870
833 8666881 8227699 7999118
834 8418896 8028924 8146918
835 8352056 7674585 7842855
836 8001232 7114910 7488919
837 7733521 6760659 7482778
838 7402518 6396209 7521180
839 7161373 6118568 7403880
840 7168800 6233538 7456664
841 7024878 6325527 7728617
842 7157657 6242976 7657540
843 7425559 6539954 7533401
844 7765991 6940211 7608392
845 7972903 7164676 7746967
846 8460914 7551371 7575714
847 8726200 7737181 7497058
848 8935250 8150948 7722534
849 9181214 8508928 7944057
850 9000629 8448354 7951028
851 9206029 8385320 7600725
852 9103294 8352139 7745378
853 8939372 8232584 7860689
854 8688713 8026913 7768660
855 8515046 8017796 7928597
856 8278561 7442897 7717589
857 7868850 7113445 7720940
858 7683968 6824118 7567389
859 7305929 6467457 7628604
860 7113930 6301123 7719983
861 7216948 6278491 7512678
862 7167807 6441483 7717520
863 7266353 6622965 7806307
864 7603332 6542806 7466731
865 8050604 6858975 7268142
866 8503131 7432686 7314449
867 8992347 7961858 7431597
868 9332731 8271018 7509737
869 9346798 8564472 7674615
870 9341660 8533073 7591067
871 9215346 8428773 7795782
872 9340475 8716822 7938008
873 8999240 8448738 7932008
874 8745832 8186300 7935820
875 8632816 7763516 7736200
876 8262034 7325787 7573530
877 7855994 7012516 7578193
878 7424644 6624414 7747489
879 7239457 6491099 7743591
880 7237092 6405320 7606035
881 7329415 6510058 7561996
882 7351887 6309285 7490538
883 7456554 6468516 7512661
884 7814678 6861593 7375397
885 8294623 7230727 7354378
886 8781746 7670156 7406253
887 9125917 7992842 7366241
888 8989020 8194341 7606909
889 9335726 8351887 7534383
890 9580700 8630030 7598341
891 9404440 8712039 7799908
892 9264554 8744556 7906649
893 9034789 8490771 8085604
894 8641966 8041172 7921284
895 8474046 7802251 7770035
896 7849710 7212120 7885232
897 7434065 6855836 7993929
898 7293264 6457475 7644082
899 7115879 6266214 7588473
900 7326683 6231096 7437322
901 7381053 6337118 7483713
902 7471246 6502573 7464761
903 7587383 6837427 7632750
904 7779697 6880263 7601361
905 8081635 7113689 7508240
906 8652655 7709405 7459524
907 8835544 8043145 7687077
908 9130868 8364609 7750681
909 9376114 8584393 7660948
910 9176057 8582857 7817959
911 9115414 8500663 7856505
912 9080180 8298860 7783178
913 8840037 8303189 7954293
914 8453858 8025992 7964775
915 8206729 7792763 8128596
916 8033283 7361523 7785280
917 7936036 6960157 7494784
918 7591518 6818498 7724180
919 7445483 6419097 7560324
920 7374856 6406214 7499486
921 7368888 6417024 7466729
922 7201524 6236638 7499764
923 7538882 6608619 7557768
924 7788080 6977966 7651087
925 7944150 7141763 7580277
926 8562680 7536129 7476828
927 8830116 7692172 7341125
928 8816521 7868591 7424204
929 9074383 8243109 7616188
930 9052321 8369930 7816625
931 9223513 8494078 7733634
932 9541665 9072999 7935071
933 9382164 9039809 8172312
934 9145889 8663271 8086959
935 8694001 7884814 7631902
936 8152012 7334693 7570193
937 7816357 7094910 7792318
938 7559792 6847115 7843293
939 7217032 6374264 7608715
940 7259001 6314613 7507999
941 7199455 6264218 7578720
942 7222884 6250656 7567314
943 7441851 6387755 7323176
944 7817267 6588668 7274896
945 8011373 6829784 7375812
946 8427527 7470747 7487635
947 8779265 7950956 7583484
948 8951038 8126192 7683023
949 9355396 8438111 7628394
950 9407032 8633133 7572972
951 9433949 8596673 7578868
952 9145285 8474113 7875612
953 8856422 8269765 7892122
954 8636821 8259291 8066007
955 8355177 7937043 8101609
956 7812584 7292542 8045591
957 7551487 7030617 7914723
958 7552515 7002509 7856327
959 7305043 6527602 7713637
960 7206297 6314811 7678450
961 7038643 6214290 7657306
962 7037016 6266902 7599475
963 7626864 6531167 7414296
964 8052746 6781417 7222039
965 8388935 7158090 7194643
966 8647886 7642196 7435900
967 8838523 7799345 7508337
968 9184935 8306769 7646362
969 9314543 8615509 7720243
970 9308883 8672127 7792468
971 9753597 8767242 7500310
972 9523814 8725799 7659812
973 9073533 8171250 7553154
974 8804390 7908121 7613806
975 8676099 8073965 7981381
976 7960238 7541774 7996863
977 7865962 7023701 7596079
978 7526315 6519545 7538660
979 7215512 6259872 7525629
980 7266534 6370080 7533742
981 7288142 6432169 7594737
982 7391581 6287412 7413187
983 7805460 6742858 7388036
984 7941874 6988354 7488601
985 7980614 7039422 7548316
986 8374799 7348497 7519536
987 8792825 7734254 7322536
988 9404735 8188304 7268001
989 9640375 8592924 7493390
990 9717970 8675961 7475428
991 9497882 8651630 7590933
992 9386117 8609298 7733084
993 9250696 8278837 7594237
994 8929082 8044003 7599599
995 8408133 7835908 7877642
996 7785557 7226165 7982560
997 7558707 6966859 7913875
998 7448112 6827877 7799638
999 7278366 6550219 7702559
